V2Codes,Description
eg12.,NITROFURANTOIN 100mg tablets
eg13.,FURADANTIN 50mg tablets
eg14.,FURADANTIN 100mg tablets
eg15.,FURADANTIN 25mg/5mL sugar free suspension
eg16.,*MACRODANTIN 50mg capsules
eg17.,*MACRODANTIN 100mg capsules
eg18.,URANTOIN 50mg tablets
eg19.,URANTOIN 100mg tablets
eg1A.,MACROBID 100mg m/r capsules
eg1B.,GENFURA 50mg tablets
eg1C.,GENFURA 100mg tablets
eg1w.,NITROFURANTOIN 100mg m/r capsules
eg1x.,NITROFURANTOIN 25mg/5mL sugar free suspension
eg1y.,NITROFURANTOIN 50mg capsules
eg1z.,NITROFURANTOIN 100mg capsules
eg2..,CINOXACIN
eg21.,*CINOBAC 500mg capsules
eg2z.,*CINOXACIN 500mg capsules
eg3..,METHENAMINE
eg31.,HIPREX 1g tablets
eg3z.,METHENAMINE 1g tablets
eg4..,NALIDIXIC ACID
eg41.,*NALIDIXIC ACID 500mg tablets
eg42.,NALIDIXIC ACID 300mg/5mL suspension
eg43.,*MICTRAL 660mg/sachet granules
eg44.,*NEGRAM 500mg tablets
eg45.,NEGRAM 300mg/5mL sugar free suspension
eg46.,URIBEN 300mg/5mL suspension
eg4x.,NALIDIXIC ACID 660mg/sachet granules
eg4y.,NALIDIXIC ACID 300mg/5mL sugar free suspension
eg6..,CIPROFLOXACIN
eg61.,CIPROXIN 250mg tablets
eg62.,CIPROXIN 100mg/50mL intravenous infusion
eg63.,CIPROXIN 200mg/100mL intravenous infusion
eg64.,CIPROXIN 500mg tablets
eg65.,CIPROXIN 750mg tablets
eg66.,CIPROXIN 400mg/200mL intravenous infusion
eg67.,CIPROFLOXACIN 100mg tablets
eg68.,*CIPROXIN 100mg tablets
eg69.,CIPROFLOXACIN 5g/100mL oral suspension
eg6A.,CIPROXIN 5g/100mL oral suspension
eg6u.,CIPROFLOXACIN 2mg/mL intravenous infusion 200mL
eg6v.,CIPROFLOXACIN 750mg tablets
eg6w.,CIPROFLOXACIN 500mg tablets
eg6x.,CIPROFLOXACIN 250mg tablets
eg6y.,CIPROFLOXACIN 2mg/mL intravenous infusion 50mL
eg6z.,CIPROFLOXACIN 2mg/mL intravenous infusion 100mL
eg7..,ENOXACIN
eg71.,*ENOXACIN 200mg tablets
eg72.,*COMPRECIN 200mg tablets
eg81.,OFLOXACIN 200mg tablets
eg82.,TARIVID 200mg tablets
eg83.,TARIVID 200mg/100mL intravenous infusion
eg84.,OFLOXACIN 200mg/100mL intravenous infusion
eg85.,TARIVID 100mg/50mL intravenous infusion
eg86.,OFLOXACIN 100mg/50mL intravenous infusion
eg87.,TARIVID 400mg tablets
eg88.,OFLOXACIN 400mg tablets
eg9..,NORFLOXACIN
eg91.,NORFLOXACIN 400mg tablets
eg92.,*UTINOR 400mg tablets x6
eg93.,*UTINOR 400mg tablets x14
eg94.,*UTINOR 400mg tablets
egA..,FOSFOMYCIN TROMETAMOL
egA1.,MONURIL 3g/sachet granules for suspension
egA2.,MONURIL PAEDIATRIC 2g/sachet granules for suspension
egA3.,FOSFOMYCIN TROMETAMOL 3g/sachet granules for suspension
egA4.,FOSFOMYCIN TROMETAMOL 2g/sachet granules
egB..,GREPAFLOXACIN
egB1.,*GREPAFLOXACIN 400mg tablets
egB2.,*GREPAFLOXACIN 600mg tablets
egB3.,*RAXAR 400mg tablets
egB4.,*RAXAR 600mg tablets
egC1.,LEVOFLOXACIN 250mg tablets
egC2.,LEVOFLOXACIN 500mg tablets
egC3.,LEVOFLOXACIN 500mg/100mL intravenous infusion
egC4.,TAVANIC 250mg tablets
egC5.,TAVANIC 500mg tablets
egC6.,TAVANIC 500mg/100mL intravenous infusion
egCB.,LEVOFLOXACIN 250mg/50mL solution for infusion
egCC.,EVOXIL 250mg/50mL solution for infusion
egCD.,EVOXIL 500mg/100mL solution for infusion
egCE.,EVOXIL 250mg tablets
egCF.,EVOXIL 500mg tablets
egD1.,MOXIFLOXACIN 400mg tablets
egD2.,AVELOX 400mg tablets
egD3.,AVELOX 400mg/250mL solution for infusion
egD4.,MOXIFLOXACIN 400mg/250mL solution for infusion
ega..,*TEMAFLOXACIN
ega1.,*TEMAFLOXACIN 300mg tablets
ega2.,*TEMAFLOXACIN 400mg tablets
ega3.,*TEFLOX 300mg tablets
ega4.,*TEFLOX 400mg tablets
ef1A.,METRONIDAZOLE 200mg/5mL suspension
ef1C.,METROVEX 500mg/100mL intravenous infusion bag
ef1D.,METRONIDAZOLE 500mg tablets
ef1e.,FLAGYL 100mg/20mL intravenous infusion
ef1j.,*FLAGYL S suspension 50mL
e31O.,AMOXIL FIZTAB 500mg chewable tablets
ed11.,CAPASTAT 1g injection (pdr for recon)
ed1z.,CAPREOMYCIN 1g injection (pdr for recon)
ed1..,CAPREOMYCIN
ek13.,DILOXANIDE FUROATE+METRONIDAZOLE 250mg/200mg tablets
eb6..,SPECTINOMYCIN
eb61.,*TROBICIN 2g injection+diluent
eb6z.,SPECTINOMYCIN 2g injection+diluent
eb8..,TEICOPLANIN
ed41.,ISONIAZID 50mg tablets
ed42.,ISONIAZID 100mg tablets
ed43.,ISONIAZID 50mg/5mL elixir
ed44.,*RIMIFON 50mg/2mL injection
ed45.,ISONIAZID 50mg/2mL injection
ed6r.,RIFAMPIC+ISONIAZID+PYRAZIN+ETHAMBUT 150/75/400/275mg tablets
ed6p.,RIFAMPICIN+ISONIAZID 300mg/150mg tablets
ed6n.,RIFAMPICIN+ISONIAZID 150mg/100mg tablets
ed61.,RIFAMPICIN 150mg capsules
ed62.,RIFAMPICIN 300mg capsules
ed63.,RIFAMPICIN 100mg/5mL syrup
ed64.,RIFADIN 150mg capsules
ed65.,RIFADIN 300mg capsules
ed66.,RIFADIN 100mg/5mL syrup
ed67.,RIFADIN 300mg intravenous infusion
ed68.,RIFADIN 600mg/10mL intravenous infusion
ed69.,RIMACTANE 150mg capsules
ed6a.,RIMACTANE 300mg capsules
ed6b.,*RIMACTANE 100mg/5mL syrup
ed6c.,RIMACTANE 300mg intravenous infusion
ed6d.,RIFATER tablets
ed6e.,RIFINAH 150mg/100mg tablets
ed6f.,RIFINAH 300mg/150mg tablets
ed6g.,*RIMACTAZID-150 tablets
ed6h.,*RIMACTAZID-300 tablets
ed6i.,RIFAMPICIN 600mg/10mL intravenous infusion
ed6j.,*RIMACTAZID-300 tablets CP
ed6k.,*RIMACTAZID-150 tablets CP
ed6m.,RIFAMPICIN 300mg injection +diluent
ed6q.,VORACTIV 150mg/75mg/400mg/275mg tablets
ed6u.,*RIMACTAZID 150 tablets CP
ej61.,DARAPRIM 25mg tablets
ej62.,*FANSIDAR 25mg tablets
ej63.,*MALOPRIM 12.5mg tablets
ej6w.,PYRIMETHAMINE & DAPSONE 12.5/100mg tablets
ej6x.,PYRIMETHAMINE & SULFADOXINE 25/500mg tablets
ej6y.,PYRIMETHAMINE 25mg tablets
ej6z.,*PYRIMETHAMINE 12.5mg tablets
e87..,TOBRAMYCIN [SYSTEMIC]
e871.,*NEBCIN 20mg/2mL injection
e872.,*NEBCIN 40mg/1mL injection
e873.,NEBCIN 80mg/2mL injection
e87w.,TOBRAMYCIN 240mg/6mL injection
e87x.,*TOBRAMYCIN 20mg/2mL injection
e87y.,TOBRAMYCIN 40mg/1mL injection
e87z.,TOBRAMYCIN 80mg/2mL injection
ed8..,RIFABUTIN
ed81.,RIFABUTIN 150mg capsules
ed82.,MYCOBUTIN 150mg capsules
ed9..,BEDAQUILINE
ed91.,SIRTURO 100mg tablets
ed92.,BEDAQUILINE 100mg tablets
